job_id,job_title,company_id,company_name,location,experience_level,salary_lpa,posted_date
2717,Data Analyst,15,KPMG,Mumbai,2-5 Years,18.25,2025-06-21
2718,Data Analyst,15,KPMG,Jaipur,2-5 Years,17.06,2025-03-26
2719,Data Analyst,1,TCS,Bangalore,2-5 Years,17.29,2025-08-14
2720,Data Analyst,10,Tech Mahindra,Bangalore,Fresher,9.15,2025-10-07
2721,Data Analyst,14,PwC,Chennai,0-2 Years,13.84,2025-09-09
2722,Data Analyst,15,KPMG,Mumbai,Fresher,7.89,2025-10-15
2723,Data Analyst,11,Amazon,Kolkata,Fresher,5.73,2025-10-10
2724,Data Analyst,2,Infosys,Bangalore,Fresher,10.78,2025-02-06
2725,Data Analyst,9,HCL,Kolkata,2-5 Years,18.36,2025-12-31
2726,Data Analyst,15,KPMG,Pune,Fresher,7.5,2025-06-21
2727,Data Analyst,14,PwC,Kolkata,0-2 Years,12.21,2025-08-25
2728,Data Analyst,1,TCS,Hyderabad,5+ Years,25.61,2025-06-22
2729,Data Analyst,1,TCS,Ahmedabad,2-5 Years,15.11,2025-06-22
2730,Data Analyst,3,Wipro,Ahmedabad,Fresher,6.42,2025-10-05
2731,Data Analyst,14,PwC,Pune,2-5 Years,17.98,2025-04-29
2732,Data Analyst,13,Flipkart,Delhi NCR,0-2 Years,13.02,2025-04-28
2733,Data Analyst,12,Microsoft,Chennai,2-5 Years,17.18,2025-03-03
2734,Data Analyst,1,TCS,Pune,2-5 Years,15.44,2025-12-28
2735,Data Analyst,9,HCL,Bangalore,0-2 Years,15.38,2025-10-07
2736,Data Analyst,5,Deloitte,Chennai,0-2 Years,10.86,2025-06-28
2737,Data Analyst,7,Cognizant,Delhi NCR,0-2 Years,10.6,2025-09-27
2738,Data Analyst,1,TCS,Hyderabad,0-2 Years,12.41,2025-01-31
2739,Data Analyst,15,KPMG,Bangalore,2-5 Years,19.86,2025-06-07
2740,Data Analyst,1,TCS,Chennai,2-5 Years,17.52,2025-01-19
2741,Data Analyst,10,Tech Mahindra,Ahmedabad,Fresher,7.5,2025-03-31
2742,Data Analyst,15,KPMG,Jaipur,0-2 Years,11.56,2025-09-28
2743,Data Analyst,13,Flipkart,Kolkata,Fresher,7.05,2025-05-01
2744,Data Analyst,5,Deloitte,Ahmedabad,0-2 Years,11.67,2025-11-23
2745,Data Analyst,13,Flipkart,Jaipur,2-5 Years,12.96,2025-04-27
2746,Data Analyst,14,PwC,Chennai,2-5 Years,16.14,2025-12-08
2747,Data Analyst,4,Accenture,Bangalore,5+ Years,25.29,2025-10-28
2748,Data Analyst,5,Deloitte,Chennai,2-5 Years,15.12,2025-03-23
2749,Data Analyst,2,Infosys,Chennai,0-2 Years,11.96,2025-03-08
2750,Data Analyst,1,TCS,Mumbai,0-2 Years,12.25,2025-11-19
2751,Data Analyst,12,Microsoft,Kolkata,5+ Years,25.11,2025-02-20
2752,Data Analyst,11,Amazon,Chennai,2-5 Years,18.39,2025-08-15
2753,Data Analyst,8,IBM,Ahmedabad,0-2 Years,10.44,2025-10-27
2754,Data Analyst,12,Microsoft,Pune,2-5 Years,16.32,2025-11-10
2755,Data Analyst,5,Deloitte,Pune,0-2 Years,11.41,2025-01-02
2756,Data Analyst,5,Deloitte,Delhi NCR,5+ Years,22.46,2025-05-10
2757,Data Analyst,12,Microsoft,Pune,2-5 Years,16.73,2025-03-03
2758,Data Analyst,14,PwC,Chennai,5+ Years,22.59,2025-09-17
2759,Data Analyst,12,Microsoft,Kolkata,0-2 Years,9.64,2025-06-30
2760,Data Analyst,2,Infosys,Kolkata,Fresher,7.75,2025-03-03
2761,Data Analyst,8,IBM,Ahmedabad,Fresher,7.76,2025-08-26
2762,Data Analyst,2,Infosys,Delhi NCR,5+ Years,22.03,2025-01-29
2763,Data Analyst,13,Flipkart,Delhi NCR,0-2 Years,12.07,2025-12-28
2764,Data Analyst,3,Wipro,Kolkata,0-2 Years,10.24,2025-12-04
2765,Data Analyst,12,Microsoft,Bangalore,5+ Years,25.3,2025-01-31
2766,Data Analyst,12,Microsoft,Bangalore,5+ Years,25.98,2025-09-20
2767,Data Analyst,14,PwC,Delhi NCR,Fresher,6.96,2025-01-07
2768,Data Analyst,3,Wipro,Mumbai,0-2 Years,13.05,2025-11-05
2769,Data Analyst,14,PwC,Pune,Fresher,6.88,2025-03-01
2770,Data Analyst,13,Flipkart,Ahmedabad,2-5 Years,15.76,2025-12-20
2771,Data Analyst,1,TCS,Bangalore,0-2 Years,12.75,2025-02-21
2772,Data Analyst,9,HCL,Ahmedabad,2-5 Years,15.1,2025-04-01
2773,Data Analyst,7,Cognizant,Chennai,2-5 Years,16.29,2025-04-11
2774,Data Analyst,5,Deloitte,Delhi NCR,0-2 Years,9.14,2025-11-25
2775,Data Analyst,15,KPMG,Pune,0-2 Years,10.91,2025-01-22
2776,Data Analyst,15,KPMG,Delhi NCR,Fresher,6.66,2025-10-29
2777,Data Analyst,4,Accenture,Delhi NCR,Fresher,6.69,2025-03-30
2778,Data Analyst,7,Cognizant,Delhi NCR,0-2 Years,10.71,2025-03-31
2779,Data Analyst,6,Capgemini,Hyderabad,Fresher,7.93,2025-11-15
2780,Data Analyst,6,Capgemini,Bangalore,0-2 Years,13.58,2025-05-23
2781,Data Analyst,11,Amazon,Kolkata,5+ Years,24.05,2025-04-19
2782,Data Analyst,9,HCL,Hyderabad,2-5 Years,16.22,2025-04-01
2783,Data Analyst,9,HCL,Bangalore,Fresher,7.56,2025-04-30
2784,Data Analyst,15,KPMG,Ahmedabad,0-2 Years,9.75,2025-09-11
2785,Data Analyst,9,HCL,Bangalore,0-2 Years,12.42,2025-12-30
2786,Data Analyst,4,Accenture,Pune,0-2 Years,11.08,2025-12-26
2787,Data Analyst,13,Flipkart,Jaipur,0-2 Years,10.08,2025-06-03
2788,Data Analyst,13,Flipkart,Ahmedabad,2-5 Years,14.44,2025-04-15
2789,Data Analyst,8,IBM,Jaipur,Fresher,6.45,2025-04-01
2790,Data Analyst,14,PwC,Kolkata,2-5 Years,16.22,2025-01-17
2791,Data Analyst,7,Cognizant,Delhi NCR,0-2 Years,11.71,2025-02-07
2792,Data Analyst,14,PwC,Delhi NCR,0-2 Years,10.33,2025-01-14
2793,Data Analyst,10,Tech Mahindra,Mumbai,Fresher,8.0,2025-02-28
2794,Data Analyst,14,PwC,Delhi NCR,0-2 Years,9.89,2025-03-06
2795,Data Analyst,7,Cognizant,Jaipur,2-5 Years,15.96,2025-10-07
2796,Data Analyst,4,Accenture,Jaipur,Fresher,5.98,2025-01-04
2797,Data Analyst,11,Amazon,Ahmedabad,0-2 Years,11.69,2025-06-29
2798,Data Analyst,5,Deloitte,Bangalore,0-2 Years,10.86,2025-03-22
2799,Data Analyst,14,PwC,Ahmedabad,0-2 Years,10.57,2025-07-15
2800,Data Analyst,5,Deloitte,Ahmedabad,0-2 Years,11.36,2025-12-11
2801,Data Analyst,10,Tech Mahindra,Chennai,5+ Years,23.72,2025-03-28
2802,Data Analyst,7,Cognizant,Chennai,2-5 Years,19.73,2025-06-17
2803,Data Analyst,11,Amazon,Delhi NCR,Fresher,7.42,2025-05-01
2804,Data Analyst,1,TCS,Hyderabad,2-5 Years,15.8,2025-01-24
2805,Data Analyst,9,HCL,Pune,0-2 Years,11.39,2025-09-07
2806,Data Analyst,9,HCL,Bangalore,2-5 Years,15.87,2025-04-01
2807,Data Analyst,5,Deloitte,Pune,0-2 Years,11.4,2025-06-09
2808,Data Analyst,6,Capgemini,Pune,2-5 Years,15.5,2025-08-28
2809,Data Analyst,11,Amazon,Kolkata,2-5 Years,17.1,2025-03-09
2810,Data Analyst,3,Wipro,Hyderabad,0-2 Years,11.34,2025-01-06
2811,Data Analyst,3,Wipro,Hyderabad,2-5 Years,16.86,2025-10-05
2812,Data Analyst,10,Tech Mahindra,Pune,0-2 Years,10.74,2025-08-19
2813,Data Analyst,15,KPMG,Mumbai,2-5 Years,19.59,2025-08-10
2814,Data Analyst,13,Flipkart,Delhi NCR,Fresher,6.61,2025-06-01
2815,Data Analyst,8,IBM,Bangalore,2-5 Years,20.2,2025-08-09
2816,Data Analyst,8,IBM,Ahmedabad,Fresher,7.98,2025-05-14
2817,Data Analyst,5,Deloitte,Pune,0-2 Years,12.08,2025-04-12
2818,Data Analyst,11,Amazon,Delhi NCR,0-2 Years,11.44,2025-04-13
2819,Data Analyst,11,Amazon,Ahmedabad,2-5 Years,16.47,2025-01-11
2820,Data Analyst,14,PwC,Pune,0-2 Years,9.19,2025-03-26
2821,Data Analyst,14,PwC,Mumbai,2-5 Years,17.17,2025-02-02
2822,Data Analyst,8,IBM,Pune,Fresher,8.51,2025-01-16
2823,Data Analyst,5,Deloitte,Hyderabad,0-2 Years,11.94,2025-07-31
2824,Data Analyst,15,KPMG,Pune,0-2 Years,9.81,2025-12-11
2825,Data Analyst,3,Wipro,Chennai,2-5 Years,16.44,2025-08-02
2826,Data Analyst,12,Microsoft,Delhi NCR,2-5 Years,18.04,2025-01-25
2827,Data Analyst,4,Accenture,Mumbai,2-5 Years,19.0,2025-06-20
2828,Data Analyst,7,Cognizant,Jaipur,Fresher,6.93,2025-01-06
2829,Data Analyst,7,Cognizant,Bangalore,2-5 Years,19.14,2025-01-14
2830,Data Analyst,4,Accenture,Delhi NCR,Fresher,6.56,2025-01-20
2831,Data Analyst,7,Cognizant,Hyderabad,0-2 Years,9.96,2025-06-16
2832,Data Analyst,4,Accenture,Bangalore,2-5 Years,16.89,2025-10-08
2833,Data Analyst,3,Wipro,Jaipur,2-5 Years,17.88,2025-12-10
2834,Data Analyst,4,Accenture,Hyderabad,0-2 Years,11.67,2025-12-26
2835,Data Analyst,5,Deloitte,Jaipur,0-2 Years,10.71,2025-02-13
2836,Data Analyst,3,Wipro,Hyderabad,0-2 Years,11.64,2025-11-16
2837,Data Analyst,12,Microsoft,Pune,Fresher,9.78,2025-04-17
2838,Data Analyst,15,KPMG,Kolkata,0-2 Years,12.95,2025-01-06
2839,Data Analyst,12,Microsoft,Delhi NCR,5+ Years,25.66,2025-12-03
2840,Data Analyst,3,Wipro,Bangalore,2-5 Years,17.81,2025-07-19
2841,Data Analyst,5,Deloitte,Ahmedabad,2-5 Years,16.35,2025-11-08
2842,Data Analyst,11,Amazon,Bangalore,Fresher,7.18,2025-06-05
2843,Data Analyst,4,Accenture,Chennai,5+ Years,25.27,2025-11-20
2844,Data Analyst,10,Tech Mahindra,Ahmedabad,5+ Years,21.6,2025-12-01
2845,Data Analyst,2,Infosys,Jaipur,5+ Years,23.26,2025-02-27
2846,Data Analyst,7,Cognizant,Ahmedabad,5+ Years,21.68,2025-09-10
2847,Data Analyst,14,PwC,Kolkata,Fresher,6.29,2025-01-29
2848,Data Analyst,7,Cognizant,Ahmedabad,Fresher,6.0,2025-02-12
2849,Data Analyst,15,KPMG,Ahmedabad,Fresher,6.27,2025-08-25
2850,Data Analyst,12,Microsoft,Mumbai,2-5 Years,16.85,2025-09-19
2851,Data Analyst,2,Infosys,Kolkata,2-5 Years,15.34,2025-02-18
2852,Data Analyst,15,KPMG,Hyderabad,5+ Years,25.0,2025-04-04
2853,Data Analyst,6,Capgemini,Kolkata,0-2 Years,9.67,2025-03-23
2854,Data Analyst,1,TCS,Chennai,0-2 Years,11.76,2025-10-25
2855,Data Analyst,11,Amazon,Pune,0-2 Years,12.96,2025-07-31
2856,Data Analyst,8,IBM,Chennai,2-5 Years,15.88,2025-05-27
2857,Data Analyst,7,Cognizant,Kolkata,0-2 Years,10.14,2025-02-16
2858,Data Analyst,8,IBM,Jaipur,0-2 Years,10.72,2026-01-01
2859,Data Analyst,15,KPMG,Mumbai,0-2 Years,13.92,2025-12-30
2860,Data Analyst,1,TCS,Jaipur,2-5 Years,16.23,2025-10-16
2861,Data Analyst,5,Deloitte,Mumbai,2-5 Years,16.86,2025-10-07
2862,Data Analyst,11,Amazon,Pune,0-2 Years,12.08,2025-02-12
2863,Data Analyst,5,Deloitte,Mumbai,0-2 Years,11.18,2025-06-09
2864,Data Analyst,2,Infosys,Ahmedabad,2-5 Years,16.82,2025-10-18
2865,Data Analyst,5,Deloitte,Kolkata,0-2 Years,11.49,2025-04-22
2866,Data Analyst,5,Deloitte,Ahmedabad,2-5 Years,15.63,2025-12-25
2867,Data Analyst,8,IBM,Bangalore,Fresher,7.99,2025-09-01
2868,Data Analyst,4,Accenture,Chennai,0-2 Years,10.44,2025-12-19
2869,Data Analyst,2,Infosys,Bangalore,5+ Years,25.64,2025-06-04
2870,Data Analyst,3,Wipro,Chennai,2-5 Years,17.97,2025-04-26
2871,Data Analyst,13,Flipkart,Delhi NCR,Fresher,6.24,2025-11-19
2872,Data Analyst,5,Deloitte,Mumbai,Fresher,9.05,2025-12-16
2873,Data Analyst,13,Flipkart,Hyderabad,0-2 Years,9.5,2025-11-10
2874,Data Analyst,13,Flipkart,Delhi NCR,2-5 Years,15.3,2025-04-02
2875,Data Analyst,15,KPMG,Chennai,Fresher,7.46,2025-07-06
2876,Data Analyst,10,Tech Mahindra,Kolkata,Fresher,5.91,2025-03-21
2877,Data Analyst,10,Tech Mahindra,Delhi NCR,0-2 Years,9.88,2025-12-04
2878,Data Analyst,3,Wipro,Mumbai,0-2 Years,11.7,2025-12-08
2879,Data Analyst,7,Cognizant,Kolkata,5+ Years,23.35,2025-02-18
2880,Data Analyst,12,Microsoft,Pune,2-5 Years,16.28,2025-03-20
2881,Data Analyst,13,Flipkart,Hyderabad,0-2 Years,9.31,2025-12-12
2882,Data Analyst,2,Infosys,Bangalore,0-2 Years,10.46,2025-12-18
2883,Data Analyst,8,IBM,Delhi NCR,2-5 Years,15.27,2026-01-01
2884,Data Analyst,9,HCL,Chennai,2-5 Years,17.05,2025-11-01
2885,Data Analyst,1,TCS,Jaipur,2-5 Years,12.7,2025-07-06
2886,Data Analyst,2,Infosys,Mumbai,0-2 Years,11.9,2025-05-27
2887,Data Analyst,6,Capgemini,Kolkata,0-2 Years,10.37,2025-10-14
2888,Data Analyst,11,Amazon,Mumbai,2-5 Years,19.17,2025-06-09
2889,Data Analyst,5,Deloitte,Ahmedabad,Fresher,6.54,2025-10-26
2890,Data Analyst,11,Amazon,Jaipur,5+ Years,23.46,2025-06-25
2891,Data Analyst,15,KPMG,Kolkata,5+ Years,23.17,2025-12-18
2892,Data Analyst,3,Wipro,Delhi NCR,2-5 Years,13.44,2025-08-13
2893,Data Analyst,9,HCL,Jaipur,0-2 Years,11.92,2025-06-08
2894,Data Analyst,10,Tech Mahindra,Jaipur,2-5 Years,16.26,2025-11-04
2895,Data Analyst,9,HCL,Kolkata,2-5 Years,16.61,2025-01-31
2896,Data Analyst,6,Capgemini,Jaipur,Fresher,11.71,2025-12-31
2897,Data Analyst,14,PwC,Chennai,0-2 Years,9.0,2025-11-12
2898,Data Analyst,8,IBM,Bangalore,0-2 Years,15.07,2025-11-06
2899,Data Analyst,13,Flipkart,Jaipur,0-2 Years,10.66,2025-03-26
2900,Data Analyst,8,IBM,Pune,2-5 Years,16.84,2025-03-30
2901,Data Analyst,14,PwC,Chennai,0-2 Years,11.45,2025-10-25
2902,Data Analyst,4,Accenture,Pune,2-5 Years,15.99,2025-07-27
2903,Data Analyst,3,Wipro,Kolkata,5+ Years,22.32,2025-07-03
2904,Data Analyst,4,Accenture,Hyderabad,2-5 Years,17.4,2025-08-09
2905,Data Analyst,10,Tech Mahindra,Bangalore,5+ Years,23.18,2025-11-16
2906,Data Analyst,3,Wipro,Jaipur,5+ Years,23.9,2025-01-27
2907,Data Analyst,2,Infosys,Hyderabad,5+ Years,23.5,2025-12-21
2908,Data Analyst,2,Infosys,Chennai,0-2 Years,10.14,2025-04-04
2909,Data Analyst,11,Amazon,Pune,5+ Years,22.96,2025-07-05
2910,Data Analyst,9,HCL,Hyderabad,2-5 Years,18.51,2025-12-23
2911,Data Analyst,7,Cognizant,Mumbai,Fresher,7.86,2025-08-07
2912,Data Analyst,10,Tech Mahindra,Pune,2-5 Years,16.93,2025-05-20
2913,Data Analyst,8,IBM,Kolkata,0-2 Years,10.12,2025-04-09
2914,Data Analyst,4,Accenture,Jaipur,0-2 Years,11.91,2025-07-13
2915,Data Analyst,15,KPMG,Pune,0-2 Years,12.32,2025-04-23
2916,Data Analyst,3,Wipro,Ahmedabad,2-5 Years,18.22,2025-05-21
2917,Data Analyst,13,Flipkart,Chennai,0-2 Years,11.29,2025-05-20
2918,Data Analyst,3,Wipro,Kolkata,0-2 Years,11.8,2025-02-06
2919,Data Analyst,15,KPMG,Kolkata,0-2 Years,11.12,2025-06-24
2920,Data Analyst,4,Accenture,Mumbai,0-2 Years,14.06,2025-07-18
2921,Data Analyst,10,Tech Mahindra,Delhi NCR,5+ Years,22.14,2025-01-14
2922,Data Analyst,4,Accenture,Chennai,2-5 Years,17.39,2025-11-10
2923,Data Analyst,15,KPMG,Pune,Fresher,7.27,2025-02-01
2924,Data Analyst,15,KPMG,Kolkata,Fresher,6.92,2025-03-25
2925,Data Analyst,13,Flipkart,Chennai,Fresher,7.61,2025-07-03
2926,Data Analyst,7,Cognizant,Chennai,2-5 Years,16.8,2025-07-22
2927,Data Analyst,11,Amazon,Pune,Fresher,7.36,2025-05-15
2928,Data Analyst,10,Tech Mahindra,Jaipur,0-2 Years,11.26,2025-05-12
2929,Data Analyst,8,IBM,Ahmedabad,Fresher,8.89,2025-09-18
2930,Data Analyst,7,Cognizant,Hyderabad,0-2 Years,13.18,2025-03-25
2931,Data Analyst,13,Flipkart,Pune,0-2 Years,12.54,2025-03-20
2932,Data Analyst,15,KPMG,Ahmedabad,0-2 Years,10.45,2025-06-19
2933,Data Analyst,3,Wipro,Chennai,2-5 Years,15.43,2025-01-05
2934,Data Analyst,9,HCL,Bangalore,5+ Years,26.15,2025-08-11
2935,Data Analyst,5,Deloitte,Bangalore,2-5 Years,19.05,2025-05-15
2936,Data Analyst,5,Deloitte,Kolkata,2-5 Years,17.77,2025-02-15
2937,Data Analyst,9,HCL,Chennai,0-2 Years,10.78,2025-04-24
2938,Data Analyst,13,Flipkart,Chennai,0-2 Years,11.22,2025-03-13
2939,Data Analyst,5,Deloitte,Jaipur,0-2 Years,9.03,2025-06-24
2940,Data Analyst,11,Amazon,Delhi NCR,0-2 Years,10.53,2025-10-24
2941,Data Analyst,1,TCS,Hyderabad,2-5 Years,18.2,2025-05-10
2942,Data Analyst,5,Deloitte,Mumbai,0-2 Years,11.94,2025-02-22
2943,Data Analyst,8,IBM,Ahmedabad,2-5 Years,16.77,2025-10-09
2944,Data Analyst,7,Cognizant,Chennai,Fresher,7.27,2025-02-06
2945,Data Analyst,7,Cognizant,Kolkata,0-2 Years,11.39,2025-08-28
2946,Data Analyst,7,Cognizant,Hyderabad,0-2 Years,10.62,2025-06-26
2947,Data Analyst,12,Microsoft,Kolkata,2-5 Years,16.1,2025-06-18
2948,Data Analyst,9,HCL,Ahmedabad,0-2 Years,7.41,2025-01-27
2949,Data Analyst,3,Wipro,Delhi NCR,0-2 Years,10.78,2025-01-21
2950,Data Analyst,8,IBM,Delhi NCR,2-5 Years,14.04,2025-09-16
2951,Data Analyst,11,Amazon,Mumbai,0-2 Years,13.95,2025-01-11
2952,Data Analyst,6,Capgemini,Ahmedabad,Fresher,7.93,2025-06-02
2953,Data Analyst,1,TCS,Chennai,2-5 Years,17.06,2025-04-16
2954,Data Analyst,2,Infosys,Delhi NCR,0-2 Years,12.83,2025-07-13
2955,Data Analyst,10,Tech Mahindra,Delhi NCR,0-2 Years,9.86,2025-11-06
2956,Data Analyst,6,Capgemini,Bangalore,2-5 Years,20.1,2025-09-12
2957,Data Analyst,7,Cognizant,Hyderabad,2-5 Years,18.12,2025-01-09
2958,Data Analyst,1,TCS,Mumbai,0-2 Years,12.22,2025-08-05
2959,Data Analyst,11,Amazon,Kolkata,Fresher,8.36,2025-06-11
2960,Data Analyst,1,TCS,Kolkata,0-2 Years,9.67,2025-02-28
2961,Data Analyst,3,Wipro,Hyderabad,0-2 Years,11.01,2025-03-05
2962,Data Analyst,14,PwC,Delhi NCR,0-2 Years,10.27,2025-11-19
2963,Data Analyst,10,Tech Mahindra,Chennai,0-2 Years,10.87,2025-10-08
2964,Data Analyst,4,Accenture,Bangalore,2-5 Years,16.73,2025-11-15
2965,Data Analyst,11,Amazon,Pune,2-5 Years,17.97,2025-10-29
2966,Data Analyst,3,Wipro,Ahmedabad,2-5 Years,15.69,2025-10-15
2967,Data Analyst,7,Cognizant,Ahmedabad,0-2 Years,11.42,2025-10-14
2968,Data Analyst,11,Amazon,Ahmedabad,Fresher,6.32,2025-11-28
2969,Data Analyst,11,Amazon,Bangalore,0-2 Years,10.82,2025-06-18
2970,Data Analyst,10,Tech Mahindra,Ahmedabad,2-5 Years,16.32,2025-11-12
2971,Data Analyst,12,Microsoft,Kolkata,0-2 Years,8.71,2025-11-27
2972,Data Analyst,12,Microsoft,Ahmedabad,0-2 Years,10.92,2025-03-23
2973,Data Analyst,4,Accenture,Bangalore,Fresher,7.36,2025-02-01
2974,Data Analyst,12,Microsoft,Bangalore,2-5 Years,20.38,2025-01-13
2975,Data Analyst,4,Accenture,Delhi NCR,2-5 Years,17.09,2025-10-08
2976,Data Analyst,15,KPMG,Chennai,0-2 Years,11.63,2025-04-01
2977,Data Analyst,6,Capgemini,Chennai,0-2 Years,13.02,2025-08-12
2978,Data Analyst,5,Deloitte,Hyderabad,2-5 Years,15.98,2025-03-31
2979,Data Analyst,7,Cognizant,Chennai,2-5 Years,17.15,2025-11-12
2980,Data Analyst,11,Amazon,Pune,2-5 Years,16.74,2025-08-08
2981,Data Analyst,12,Microsoft,Delhi NCR,0-2 Years,11.32,2025-02-12
2982,Data Analyst,9,HCL,Mumbai,Fresher,10.03,2025-10-26
2983,Data Analyst,7,Cognizant,Delhi NCR,Fresher,7.88,2025-12-15
2984,Data Analyst,1,TCS,Ahmedabad,0-2 Years,11.35,2025-05-17
2985,Data Analyst,12,Microsoft,Pune,5+ Years,21.51,2025-08-16
2986,Data Analyst,14,PwC,Jaipur,0-2 Years,9.85,2025-11-04
2987,Data Analyst,3,Wipro,Mumbai,0-2 Years,12.35,2025-05-07
2988,Data Analyst,8,IBM,Mumbai,5+ Years,24.61,2025-12-05
2989,Data Analyst,13,Flipkart,Chennai,0-2 Years,10.14,2025-04-17
2990,Data Analyst,12,Microsoft,Jaipur,0-2 Years,13.89,2025-06-06
2991,Data Analyst,1,TCS,Hyderabad,0-2 Years,13.82,2025-02-07
2992,Data Analyst,7,Cognizant,Delhi NCR,2-5 Years,16.72,2025-12-12
2993,Data Analyst,4,Accenture,Delhi NCR,0-2 Years,11.09,2025-06-02
2994,Data Analyst,2,Infosys,Mumbai,Fresher,8.25,2025-04-01
2995,Data Analyst,12,Microsoft,Pune,2-5 Years,15.36,2025-06-03
2996,Data Analyst,13,Flipkart,Chennai,Fresher,7.59,2025-02-11
2997,Data Analyst,8,IBM,Hyderabad,2-5 Years,17.31,2025-03-26
2998,Data Analyst,9,HCL,Bangalore,2-5 Years,16.51,2025-07-10
2999,Data Analyst,3,Wipro,Pune,5+ Years,23.9,2025-05-24
3000,Data Analyst,10,Tech Mahindra,Kolkata,0-2 Years,10.81,2025-05-03
3001,Data Analyst,5,Deloitte,Chennai,0-2 Years,9.21,2025-08-19
3002,Data Analyst,13,Flipkart,Hyderabad,2-5 Years,15.97,2025-10-27
3003,Data Analyst,1,TCS,Pune,0-2 Years,11.0,2025-04-15
3004,Data Analyst,13,Flipkart,Delhi NCR,0-2 Years,13.27,2025-11-01
3005,Data Analyst,1,TCS,Mumbai,Fresher,9.17,2025-03-01
3006,Data Analyst,7,Cognizant,Jaipur,0-2 Years,9.4,2025-05-14
3007,Data Analyst,11,Amazon,Bangalore,0-2 Years,13.58,2025-03-21
3008,Data Analyst,1,TCS,Delhi NCR,Fresher,5.14,2025-07-16
3009,Data Analyst,5,Deloitte,Hyderabad,2-5 Years,18.3,2025-10-30
3010,Data Analyst,10,Tech Mahindra,Ahmedabad,0-2 Years,10.43,2025-11-05
3011,Data Analyst,11,Amazon,Chennai,0-2 Years,11.39,2025-02-10
3012,Data Analyst,2,Infosys,Bangalore,2-5 Years,19.59,2025-01-12
3013,Data Analyst,10,Tech Mahindra,Chennai,2-5 Years,14.96,2025-06-04
3014,Data Analyst,9,HCL,Jaipur,0-2 Years,9.32,2025-02-16
3015,Data Analyst,13,Flipkart,Kolkata,0-2 Years,10.3,2025-08-05
3016,Data Analyst,7,Cognizant,Kolkata,2-5 Years,17.25,2025-09-06
3017,Data Analyst,12,Microsoft,Kolkata,Fresher,5.18,2025-05-17
3018,Data Analyst,8,IBM,Mumbai,2-5 Years,14.1,2025-02-22
3019,Data Analyst,7,Cognizant,Delhi NCR,Fresher,6.46,2025-12-13
3020,Data Analyst,14,PwC,Chennai,0-2 Years,12.16,2025-04-05
3021,Data Analyst,7,Cognizant,Bangalore,0-2 Years,14.44,2025-03-26
3022,Data Analyst,7,Cognizant,Bangalore,Fresher,8.44,2025-05-03
3023,Data Analyst,11,Amazon,Hyderabad,Fresher,7.51,2025-05-08
3024,Data Analyst,8,IBM,Jaipur,0-2 Years,12.38,2025-11-16
3025,Data Analyst,15,KPMG,Kolkata,0-2 Years,8.76,2025-08-09
3026,Data Analyst,11,Amazon,Jaipur,Fresher,6.53,2025-12-19
3027,Data Analyst,15,KPMG,Jaipur,0-2 Years,11.23,2025-05-24
3028,Data Analyst,1,TCS,Ahmedabad,0-2 Years,11.54,2025-01-16
3029,Data Analyst,10,Tech Mahindra,Mumbai,2-5 Years,16.89,2025-08-07
3030,Data Analyst,5,Deloitte,Pune,0-2 Years,11.54,2025-11-10
3031,Data Analyst,12,Microsoft,Delhi NCR,2-5 Years,13.01,2025-02-03
3032,Data Analyst,15,KPMG,Jaipur,0-2 Years,10.21,2025-11-04
3033,Data Analyst,8,IBM,Jaipur,2-5 Years,16.54,2025-06-11
3034,Data Analyst,9,HCL,Mumbai,Fresher,7.32,2025-11-18
3035,Data Analyst,15,KPMG,Mumbai,0-2 Years,12.57,2025-08-02
3036,Data Analyst,2,Infosys,Hyderabad,2-5 Years,17.54,2025-12-19
3037,Data Analyst,15,KPMG,Mumbai,Fresher,8.09,2025-05-09
3038,Data Analyst,12,Microsoft,Bangalore,0-2 Years,13.2,2025-12-18
3039,Data Analyst,15,KPMG,Pune,2-5 Years,15.34,2025-07-05
3040,Data Analyst,11,Amazon,Pune,0-2 Years,11.25,2025-03-08
3041,Data Analyst,5,Deloitte,Bangalore,Fresher,9.73,2025-09-11
3042,Data Analyst,13,Flipkart,Hyderabad,2-5 Years,17.19,2025-01-18
3043,Data Analyst,6,Capgemini,Mumbai,2-5 Years,16.8,2025-10-04
3044,Data Analyst,9,HCL,Chennai,0-2 Years,11.77,2025-07-17
3045,Data Analyst,3,Wipro,Hyderabad,0-2 Years,12.86,2025-11-18
3046,Data Analyst,11,Amazon,Hyderabad,Fresher,5.54,2025-12-22
3047,Data Analyst,1,TCS,Chennai,0-2 Years,12.89,2025-06-23
3048,Data Analyst,11,Amazon,Hyderabad,0-2 Years,11.6,2025-04-03
3049,Data Analyst,7,Cognizant,Delhi NCR,0-2 Years,11.51,2025-10-05
3050,Data Analyst,10,Tech Mahindra,Kolkata,Fresher,8.44,2025-08-06
3051,Data Analyst,5,Deloitte,Hyderabad,0-2 Years,10.35,2025-12-29
3052,Data Analyst,8,IBM,Hyderabad,0-2 Years,11.15,2025-09-09
3053,Data Analyst,3,Wipro,Ahmedabad,Fresher,6.65,2025-02-10
3054,Data Analyst,9,HCL,Jaipur,0-2 Years,10.06,2025-08-17
3055,Data Analyst,13,Flipkart,Pune,0-2 Years,13.58,2025-05-16
3056,Data Analyst,9,HCL,Bangalore,0-2 Years,11.97,2025-01-22
